L,C,fsw,iload,rds_on,vout_max,vout_min,ripple,pin_avg,pout_avg,efficiency
1.974090622603743e-05,0.0002358985623111,751809.8586741964,1.3696514717246762,0.0133870316450439,4.8370423317,4.80299282074,0.03404951096,-6.61036973047,6.36435788062,0.962783950084361
4.606600913256578e-06,0.0004149341812337,904121.717170193,1.6547137112831674,0.0138008972382738,4.81657934189,4.81535816193,0.0012211799599999,-7.98667349335,7.67586568382,0.9610841973458925
2.419074295336885e-05,0.000297426853049,261329.83745109595,4.46968507062143,0.0054876729854468,4.79210424423,4.78714942932,0.0049548149099996,-21.4109152362,20.5050932438,0.9576934482992814
1.7116887948002547e-05,0.0002109642178762,366481.4774601216,4.312533106372007,0.0191786729988541,4.7690038681,4.76806116104,0.0009427070600001,-20.6106487061,19.6124916544,0.9515708085692332
7.968392268746452e-06,0.0002111184080661,521835.71888231294,4.467955621742182,0.0256459319230975,4.75731754303,4.75647735596,0.0008401870699996,-21.2714747108,20.2204171907,0.95058840374775
4.307479349112193e-05,0.0001805126743916,970634.7198754152,1.234168277021274,0.0155326144850718,4.8456120491,4.79020595551,0.0554060935899993,-5.95551135742,5.73019970083,0.9621675380890202
1.3986585705684028e-05,1.1666071492332638e-05,417342.767327081,0.5861487514251217,0.012321429836002,4.83023813546,4.81663745582,0.0136006796400005,-2.82951646415,2.72792177111,0.9640946803712912
2.781351208976737e-05,0.0002415259066305,386248.43747617473,2.7034728461286583,0.0301153961326866,4.78467512131,4.77605724335,0.0086178779599999,-12.9395968356,12.352081107,0.9545955151412756
3.300360120011609e-05,1.3327751010108915e-05,860250.4097941094,4.150383807116961,0.0126227262186587,4.78807783127,4.78691768646,0.00116014481,-19.9192914364,19.0256826364,0.9551385247385332
1.0473600159611762e-05,0.0004099774422044,900891.3070400876,4.034612651230594,0.0252254192884809,4.77133560181,4.76894283295,0.00239276886,-19.2920516265,18.3602180263,0.9516985741982976
3.9588909762044414e-05,0.0004301914911195,449725.7892818304,1.8995553408800137,0.0345954750069304,4.8516087532,4.7476067543,0.1040019989000002,-9.14605225403,8.75638686276,0.9573952367155673
3.777164680043953e-05,0.000453283437921,896316.0099827638,4.574599928964692,0.0258678365189819,4.76926517487,4.74369001389,0.0255751609799999,-21.8009126338,20.7071160881,0.9498279469271308
3.0074519793439347e-05,4.795470041088749e-05,140793.73925634753,4.745891915695544,0.0308049149762752,4.74455508947,4.73151827514,0.0130368143300003,-22.4659160619,21.311269588,0.9486045229262576
2.686247788301684e-05,0.0001670625666417,873819.3136608662,0.7951286199328723,0.0245321338263756,4.84401035309,4.80459070206,0.0394196510300002,-3.86334444647,3.70069375825,0.9578989938708112
3.115734132855694e-05,7.300476748707717e-05,577096.3703769526,1.404318749654044,0.0352908814153827,4.80371665955,4.8028678894,0.0008487701500001,-6.75490620213,6.47996411118,0.9592974228327104
1.9539942859244964e-05,0.0003855822358675,630482.6704230858,4.819522542869692,0.0184578470647238,4.76885318756,4.76400118649,0.0048520010700006,-23.0279366115,21.8984457194,0.950951276653422
3.897141217040596e-05,6.926739061578333e-05,676406.624961077,3.1448233372935896,0.0388200060680624,4.76492261887,4.76441478729,0.0005078315800002,-15.0021303786,14.2786660352,0.9517758928137302
2.635333801295037e-05,0.0004662539442505,992132.3948902556,1.8514630620800896,0.0455200291303882,4.81304264069,4.76184988022,0.0511927604700002,-8.97932701514,8.49407112327,0.9459585455511518
1.9135892542219707e-05,4.5676419964099e-05,426085.4025243965,3.598125436572146,0.0387180869750368,4.75279709697,4.75041770935,0.0023793876200004,-17.1192808642,16.2476611917,0.9490854972580806
2.4286659516681275e-05,0.0003985611157997,835807.3934109664,4.600684004399087,0.0460445915607644,4.72495889664,4.72074127197,0.0042176246699998,-21.7613746089,20.5221169397,0.9430524178057592
3.0631581588988325e-05,0.0002561828979833,446363.2056150841,1.093981347567775,0.0087175530060215,4.8680229187,4.7685955519,0.0994273668000005,-5.31816908149,5.0906933182,0.9572266771130435
7.292485966362783e-06,0.0002560381175841,141397.00981505035,1.985354274173292,0.0076811216048536,4.81310693779,4.80167007446,0.0114368633300001,-9.52646847064,9.17780762047,0.9634008288334182
4.136018478862909e-05,3.913522066461893e-05,838801.1832998442,0.4722392186467801,0.0235143185913328,4.83001041412,4.82502412143,0.0049862926899999,-2.28422613863,2.20129470013,0.9636938580215446
3.7747483542730016e-05,0.0003398562683028,413697.2067845071,3.241422519564712,0.0472775973539715,4.76055955887,4.74093723297,0.0196223258999994,-15.3991069629,14.6239166761,0.9496600492049564
2.6195742585461915e-05,0.0002353815711394,425381.7221421649,1.3551956957659514,0.0167197433285337,4.83638685048,4.79267120361,0.0437156468699999,-6.52753468175,6.27987320189,0.9620589561090462
6.662774213064767e-06,0.0004282963841983,170679.63830977233,1.274539749665217,0.0435057722196045,4.93808185623,4.9250059998,0.0130758564300004,-6.45623127341,6.19680491917,0.9598176795015928
3.848039626474193e-05,3.729708937079734e-05,596842.0979419223,3.445574085474682,0.0429742554672568,4.75216531754,4.7511382103,0.0010271072400005,-16.3903728526,15.5586440585,0.9492550412623432
4.734452560503118e-06,0.0003070025559298,743296.845774879,1.4053884422596876,0.0262722825987898,4.81058645248,4.80996829808,0.0006181543999996,-6.77683932038,6.50380725098,0.9597110014724844
3.684859178167724e-05,0.0004122769261078,334948.1707854506,4.306468694687325,0.0294002246112301,4.76090955734,4.73608748555,0.02482207179,-20.5134301708,19.4388750401,0.9476169942446008
1.6776280805397127e-05,4.677916008571596e-05,599389.879206424,0.5404699298640177,0.0139007004381159,4.82730865479,4.82459115982,0.0027174949700006,-2.6106343886,2.51750213701,0.9643258159791792
4.499077084197609e-05,1.16904085034371e-05,258711.1525679305,4.120065549274909,0.047183900261359,4.73002576828,4.71951164782,0.0105141204599998,-19.5018876632,18.3970704895,0.9433481931195415
9.49427375904512e-06,0.0002082657846078,478127.0658112956,2.0022438603691666,0.0481989342307453,4.77979152024,4.77886009216,0.0009314280799994,-9.57881970826,9.14706572184,0.954926180931489
3.474598205740234e-05,0.0003956194830306,409359.9413104003,1.0008766453569171,0.0400499224786481,4.85726690292,4.74592031538,0.1113465875399999,-4.97196842854,4.61924902912,0.9290583992055688
1.979575605030336e-05,8.637793648467402e-05,542795.3175312001,3.683417989201386,0.0148574701067973,4.7860994339,4.7853314811,0.0007679527999995,-17.6443001937,16.8724494853,0.9562549548621035
3.3971600280694725e-06,0.0003899144197338,837788.6555195217,3.695383167612405,0.0135598166306158,4.79180383682,4.7910027504,0.00080108642,-17.7411558478,16.9672916197,0.9563802812658362
3.912903660455712e-05,0.0002133335625086,528557.110409364,4.050556444130511,0.0393000437689099,4.74281549454,4.74172782898,0.00108766556,-19.230937723,18.2194789839,0.9474046063863903
3.112540878498476e-05,0.0002620227118613,270383.48464008566,3.7983717064995934,0.0168080960854919,4.78040456772,4.77451031268,0.0058942550399994,-18.1389129335,17.3422702337,0.9560810119812244
1.1163609922876236e-05,0.0001295071988003,669242.4366828576,1.0726019732544427,0.0140636349482733,4.82322406769,4.8181631577,0.00506090999,-5.18100001017,4.98509051516,0.962186934061872
3.085304430533936e-05,0.0003805442902317,482329.0596696741,4.331887901634274,0.0266710727980611,4.76120767534,4.75003242493,0.01117525041,-20.619298262,19.5956834041,0.9503564648566896
8.353887304857052e-06,0.0004159899645246,694195.6690766873,4.81456225881123,0.0097025019062913,4.78442668915,4.78267478943,0.0017518997200003,-23.0608387333,22.0329830318,0.955428520471991
4.133090795426974e-05,0.0004580447057445,739734.9541868329,1.799872550632769,0.0271946434326732,4.87295198441,4.71275305748,0.1601989269300006,-8.80238129041,8.2847444684,0.9411935469582584
2.907270540717341e-05,0.0001680911563213,856950.2657620816,4.657707207662077,0.0275745527860336,4.75470543146,4.75438499451,0.00032043695,-22.1933276578,21.0581963566,0.9488525867457712
2.8128988844190013e-06,1.7996488713391765e-05,874157.1558407625,2.8771661257040955,0.0204845574468539,4.79792577863,4.78819465637,0.0097311222599998,-13.8196388581,13.221183552,0.956695300633762
2.806925445177416e-05,0.0004661817623593,349145.6444735612,0.751976383945809,0.0151156104766715,4.88439559937,4.74592018127,0.1384754181000005,-3.65952220506,3.47417455268,0.9493519530708896
2.7610473311952865e-05,0.0003535855752243,102200.507600591,3.7976759937641895,0.0070296279518083,4.80256080627,4.78211215198,0.0204486542899999,-18.1735662535,17.4434930788,0.9598277429693032
2.87623617344316e-05,2.125835471623446e-05,404255.30987563456,3.765141341384695,0.0116445456170217,4.7897439003,4.78596687317,0.0037770271300008,-18.0610475473,17.2627781639,0.9558016011358468
2.7025353114612955e-05,1.6807179072964563e-05,703674.9417444118,2.016547836831017,0.008453666420957,4.81464577454,4.81286621094,0.0017795635999995,-9.72723757376,9.34570611286,0.960776997785146
1.3471354970991584e-05,0.0002176035514574,150699.12630024654,4.314616487095639,0.0344568259408027,4.74285750568,4.73724137425,0.00561613143,-20.5040776379,19.3896148399,0.9456467724283284
2.3399562062627503e-05,0.0001285552729399,704702.1372964946,1.4668861849779506,0.0308566038013764,4.80773591995,4.80385820508,0.0038777148699997,-7.06573546997,6.77613066856,0.9590127874669456
4.53512007410661e-05,0.0002441933327567,746229.4482791915,2.896207881050751,0.0111205838936391,4.81022024155,4.79001426697,0.0202059745799996,-13.9479829168,13.3512437666,0.9572168138031456
2.5963422249592447e-05,0.0003717112741071,307559.81850602553,4.302675114333616,0.04788201945178,4.72306585312,4.7182765007,0.0047893524199995,-20.3149860913,19.1750946077,0.9438891329545056
8.979966699930029e-06,0.0002134439034297,197329.2653998828,2.7848989060157243,0.0377159141317898,4.7699457866,4.7648563534,0.0050894332000002,-13.2860301959,12.6594912765,0.9528422779293888
1.853868300437927e-05,0.0001288203050392,264276.4780718753,2.0537596092707058,0.040482173201811,4.7828707695,4.78039646149,0.00247430801,-9.84243601266,9.39151301542,0.9541858340089796
6.583477348828942e-06,0.0003126637411769,666612.7529175202,1.7098506133773093,0.0416118212371491,4.79421234131,4.79340648651,0.0008058547999993,-8.2050920604,7.85864569312,0.957776662988092
4.130428336974671e-06,2.168775949316724e-05,658879.2873029667,1.0175155759617809,0.0347177352644236,4.81695221186,4.80714559555,0.0098066163100005,-4.90680660293,4.71229129105,0.960358064293007
4.187270279967095e-05,8.016171272682455e-05,973789.5789196632,4.573047807136208,0.0096099053901065,4.78990411758,4.7896270752,0.0002770423799995,-21.9534444695,20.9828514445,0.95578857676077
4.1168896479970976e-05,0.0002307311699852,762834.2423774088,1.9845699279446816,0.040039207718064,4.80366373062,4.77975749969,0.0239062309300006,-9.52285985671,9.11316425094,0.9569776714207004
4.1723338684280986e-05,0.0004655008849099,766364.4687178447,1.1227478650093723,0.0408419937935715,4.895570755,4.7396607399,0.1559100150999999,-5.37346150582,5.21385492379,0.9702972503186018
3.708914445054756e-05,0.000322774460781,271541.01497889194,2.963594745695237,0.0190859512517119,4.80484074354,4.77050542831,0.0343353152299998,-14.1558120768,13.5739944818,0.9588990308826194
5.2623600851586405e-06,4.658107646688282e-05,385829.2336553413,2.040085410084744,0.0139909255206772,4.8098524791,4.79945113182,0.0104013472800001,-9.80719994916,9.42049431644,0.9605692109139548
1.297638121827478e-05,0.000260812752616,604153.5712696398,4.188750357199471,0.0176730709164025,4.77592802048,4.77518320084,0.0007448196400003,-20.0278029252,19.105933954,0.9539705391228882
3.634497203222173e-05,0.0001982496515578,916406.165381285,4.507968972200951,0.0112653968170842,4.7867732048,4.78637123108,0.0004019737199998,-21.6167757198,20.6562459989,0.9555655416260715
4.768151411298794e-06,0.0003746855537096,337765.16783415497,2.805037941171444,0.0119717087819283,4.79848889112,4.79614890814,0.0023399829799997,-13.475896581,12.9111686081,0.9580934767860846
